offer_id,offer_type,publish_hour,quantity,price,day_of_week,sell_time_minutes,expired,pickup_hour,velocity_class,date,_demand_factor,day_name
T00047,BURGER,16,15,3.56,2,42.338630285205376,0,22.0,medium,2024-05-17,1.1660791976426812,Friday
T00048,FINE_DINING,16,23,8.31,0,33.68655598566938,1,,medium,2024-05-18,0.7341047928621982,Saturday
T00049,GRILL,18,22,13.92,6,204.13435684891576,1,,slow,2024-05-19,0.9268598327464908,Sunday
T00050,FAST_FOOD,10,8,5.82,0,8.864561106181831,0,12.0,fast,2024-05-20,1.1304459209944477,Monday
T00051,PASTA,16,6,13.02,4,11.907425733192479,0,17.0,fast,2024-05-21,1.1188902820786188,Tuesday
T00052,SEAFOOD,11,18,9.64,1,193.04985583386417,1,,slow,2024-05-22,0.7923605573666991,Wednesday
T00053,SALAD,13,8,14.1,1,119.4798753753505,1,,medium,2024-05-23,0.7575637240199173,Thursday
T00054,SOUP,17,19,10.31,6,41.96991146441952,0,22.0,medium,2024-05-24,0.9569228963750651,Friday
T00055,SALAD,11,16,13.32,0,153.15027043397276,1,,slow,2024-05-25,0.9179517499221588,Saturday
T00056,SANDWICH,13,14,6.59,4,97.05047886972146,1,,medium,2024-05-26,0.85898421066782,Sunday
T00057,BBQ,19,10,15.47,1,115.49829439633206,1,,medium,2024-05-27,0.8985696142371828,Monday
T00058,BREAKFAST,6,19,11.12,1,237.7297112165931,1,,slow,2024-05-28,1.018853590298676,Tuesday
T00059,FAST_FOOD,11,15,8.68,0,87.89338005290259,1,,medium,2024-05-29,1.0127733980700877,Wednesday
T00060,BRUNCH,10,19,12.57,5,164.80877539132655,1,,slow,2024-05-30,0.6938952384080024,Thursday
T00061,SEAFOOD,12,20,6.83,3,13.057516479881548,0,19.0,fast,2024-04-01,0.8706035234887259,Monday
T00062,PIZZA,13,14,14.24,0,47.76541404909359,1,,medium,2024-04-02,0.9020066307988603,Tuesday
T00063,BREAKFAST,7,7,8.12,6,9.525031497472682,0,9.0,fast,2024-04-03,0.9077434377907561,Wednesday
T00064,BREAKFAST,8,22,6.53,2,94.18402433553098,1,,medium,2024-04-04,1.107268781560813,Thursday
T00065,CAFE,10,23,10.52,3,49.158816294760825,1,,medium,2024-04-05,1.198692013812662,Friday
T00066,SEAFOOD,18,15,15.6,2,42.253054039537886,1,,medium,2024-04-06,0.9096774461712929,Saturday
T00067,PIZZA,16,11,8.18,5,108.95820867441836,1,,medium,2024-04-07,0.9879852628846671,Sunday
T00068,PIZZA,17,24,5.07,0,133.62505469982165,1,,slow,2024-04-08,1.306786532822527,Monday
T00069,SOUP,13,7,4.84,3,39.96779520555963,0,19.0,medium,2024-04-09,1.0232494988867,Tuesday
T00070,CAFE,6,21,11.78,6,97.04336365536724,1,,medium,2024-04-10,0.7942138776925813,Wednesday
T00071,BAKERY,17,11,15.61,6,56.727083501758244,1,,medium,2024-04-11,0.8088372870458177,Thursday
T00072,TACO,16,22,9.28,5,181.21927049672036,1,,slow,2024-04-12,0.6392337217658259,Friday
T00073,BURGER,10,21,10.19,2,154.3292430421481,1,,slow,2024-04-13,1.068379859916649,Saturday
T00074,SALAD,13,14,5.1,3,36.017679773944536,1,,medium,2024-04-14,1.1131275816057915,Sunday
T00075,VEGAN,13,19,6.56,5,161.27736553866032,1,,slow,2024-04-15,1.1036392826300578,Monday
T00076,GRILL,17,5,13.97,3,48.97066738873728,1,,medium,2024-04-16,1.1667819843580955,Tuesday
T00077,VEGAN,14,13,12.49,5,93.02830309058362,1,,medium,2024-04-17,0.7231839496615813,Wednesday
T00078,BBQ,20,20,13.47,2,90.20539056235394,1,,medium,2024-04-18,0.8204332636252759,Thursday
T00079,SALAD,11,13,13.27,4,8.002014476179962,0,11.0,fast,2024-04-19,1.1144094874475838,Friday
T00080,BRUNCH,7,9,4.2,3,76.5231504520744,1,,medium,2024-04-20,1.027473454133388,Saturday
T00081,BURGER,15,11,9.73,3,29.33581025026397,1,,medium,2024-04-21,0.8900237258648775,Sunday
T00082,FINE_DINING,10,10,8.79,6,222.36590839983214,1,,slow,2024-04-22,0.7627493826117895,Monday
T00083,BBQ,16,16,12.41,6,35.9512203927383,1,,medium,2024-04-23,0.7565357290308476,Tuesday
T00084,DESSERT,13,12,4.84,4,10.815394812935992,0,19.0,fast,2024-04-24,1.1212951997099783,Wednesday
T00085,CURRY,17,7,5.91,5,12.136379707017138,0,22.0,fast,2024-04-25,1.205254705209488,Thursday
T00086,BREAKFAST,8,23,13.32,4,78.919808491299,1,,medium,2024-04-26,0.993644948088864,Friday
T00087,BRUNCH,6,13,5.25,3,98.67270230914559,1,,medium,2024-04-27,0.8149399200913109,Saturday
T00088,FINE_DINING,16,5,8.16,2,31.796585515350028,0,20.0,medium,2024-04-28,1.0672868855140552,Sunday
T00089,BBQ,17,15,12.38,5,87.6724943708016,1,,medium,2024-04-29,0.9444127670086321,Monday
T00090,BRUNCH,9,17,12.87,4,84.97106346717085,1,,medium,2024-04-30,0.7130228874107095,Tuesday
T00091,SANDWICH,11,8,4.5,2,97.63625281431568,1,,medium,2024-05-01,0.9643872832294419,Wednesday
T00092,BBQ,17,25,8.5,3,85.6984315856639,1,,medium,2024-05-02,0.9151829501886218,Thursday
T00093,FINE_DINING,11,7,13.82,5,69.32991458846433,1,,medium,2024-05-03,0.8293922457623499,Friday
T00094,BRUNCH,6,12,8.59,2,28.317761869018938,0,8.0,medium,2024-05-04,1.0324825420922668,Saturday
T00095,BRUNCH,8,16,10.73,3,133.33249099453408,1,,slow,2024-05-05,0.6562712730468347,Sunday
T00096,SALAD,11,17,14.44,2,45.83068692785211,1,,medium,2024-05-06,0.817635393513352,Monday
T00097,SALAD,14,17,4.69,1,99.36082473962801,1,,medium,2024-05-07,0.9261103001730935,Tuesday
T00098,BBQ,20,23,14.52,1,76.25975673688106,1,,medium,2024-05-08,0.6725101987142015,Wednesday
T00099,PIZZA,16,5,8.61,1,18.43640393068427,0,22.0,medium,2024-05-09,0.950313015894243,Thursday
T00100,CURRY,17,23,14.94,0,83.03604739449679,1,,medium,2024-05-10,1.0957054356276916,Friday
T00101,VEGAN,17,7,6.55,0,165.454073786066,1,,slow,2024-05-11,1.0450518774833641,Saturday
T00102,BURGER,11,24,10.67,5,46.70425217506302,1,,medium,2024-05-12,0.9025510843274944,Sunday
T00103,CAFE,7,8,10.36,6,14.956830767756365,0,13.0,fast,2024-05-13,1.1683267000574582,Monday
T00104,SUSHI,12,10,3.98,5,75.01644325387421,1,,medium,2024-05-14,0.8531697543859869,Tuesday
T00105,SANDWICH,12,8,6.25,3,18.88760097793241,0,19.0,medium,2024-05-15,1.4256705690631186,Wednesday
T00106,VEGAN,14,9,3.6,1,51.68617459924669,0,15.0,medium,2024-05-16,0.9982512728419137,Thursday
T00107,SUSHI,11,22,9.52,3,127.23795575837451,1,,slow,2024-05-17,0.9700483052501234,Friday
T00108,PASTA,13,8,8.84,1,125.07069453448653,1,,slow,2024-05-18,1.385045808318664,Saturday
T00109,TACO,13,20,10.27,2,48.517573459321696,1,,medium,2024-05-19,0.8415175337790672,Sunday
T00110,FINE_DINING,19,10,4.64,3,48.7408454425111,1,,medium,2024-05-20,1.0410037282706737,Monday
T00111,BURGER,12,20,4.66,5,140.76740729933357,1,,slow,2024-05-21,0.817449951661364,Tuesday
T00112,BURGER,14,14,3.75,6,43.42634162983426,0,19.0,medium,2024-05-22,1.2429542311111648,Wednesday
T00113,TACO,17,6,12.49,3,115.90324708980255,1,,medium,2024-05-23,1.2288138956960917,Thursday
T00114,BURGER,10,14,7.06,0,38.915729517706296,1,,medium,2024-05-24,0.7676816573629033,Friday
T00115,SALAD,14,5,12.44,4,22.115306308084342,1,,medium,2024-05-25,1.0799891474103718,Saturday
T00116,GRILL,17,7,13.18,2,36.18783985116023,0,19.0,medium,2024-05-26,1.46713044551501,Sunday
T00117,SEAFOOD,17,16,5.93,2,122.95996991668733,1,,slow,2024-05-27,0.8469104986740373,Monday
T00118,CURRY,10,5,3.56,5,49.03653305263469,0,16.0,medium,2024-05-28,1.0503416594799198,Tuesday
T00119,FAST_FOOD,10,20,10.31,1,67.06312602376732,1,,medium,2024-05-29,0.6434766932090347,Wednesday
T00120,SALAD,13,11,14.29,1,1.7719145920976138,0,18.0,fast,2024-05-30,1.0661540194809052,Thursday
T00121,PASTA,11,11,5.48,4,54.71720795568046,1,,medium,2024-04-01,1.308900363291723,Monday
T00122,BAKERY,15,14,11.58,6,4.1708441221379156,0,16.0,fast,2024-04-02,1.0412516542541241,Tuesday
T00123,BRUNCH,8,12,5.67,2,11.017426495839128,0,14.0,fast,2024-04-03,1.5642808387050655,Wednesday
T00124,BBQ,17,13,13.76,0,164.11433568979632,1,,slow,2024-04-04,1.0155464230086864,Thursday
T00125,CAFE,6,8,12.78,1,21.8078651429054,0,13.0,medium,2024-04-05,0.9971326898836729,Friday
T00126,VEGAN,13,18,14.93,6,107.25238674245438,1,,medium,2024-04-06,0.9913033754130353,Saturday
T00127,SEAFOOD,15,15,4.6,6,103.48226134438838,1,,medium,2024-04-07,0.6330115645003571,Sunday
T00128,TACO,17,17,15.18,0,46.37832968827377,1,,medium,2024-04-08,0.84865874324135,Monday
T00129,DESSERT,18,18,10.9,1,14.51919990125248,0,22.0,fast,2024-04-09,1.187813309074123,Tuesday
T00130,PASTA,11,9,7.78,1,53.52136696995102,1,,medium,2024-04-10,1.3398236775111911,Wednesday
T00131,TACO,10,8,8.67,2,55.50485293974622,1,,medium,2024-04-11,1.0250580366293651,Thursday
T00132,GRILL,18,8,4.71,3,20.572076456759007,0,20.0,medium,2024-04-12,1.3091041306688505,Friday
T00133,DESSERT,11,6,12.13,6,32.25169174966803,0,12.0,medium,2024-04-13,1.1799527667888454,Saturday
T00134,BURGER,19,7,5.44,0,256.19044652930637,1,,slow,2024-04-14,1.150241910944082,Sunday
T00135,BURGER,10,5,10.17,2,133.77938932297235,1,,slow,2024-04-15,0.8884899439843335,Monday
T00136,BRUNCH,9,17,13.56,0,129.67142188080066,1,,slow,2024-04-16,0.9624659621320246,Tuesday
T00137,CURRY,18,21,3.78,1,52.80773868458225,1,,medium,2024-04-17,0.8178977576775318,Wednesday
T00138,CAFE,10,9,10.41,5,33.516592833714284,0,11.0,medium,2024-04-18,1.2045634909335678,Thursday
T00139,FAST_FOOD,12,10,7.59,3,7.281107773855175,0,17.0,fast,2024-04-19,1.1548532544236674,Friday
T00140,BAKERY,10,20,12.46,5,6.762750418094887,0,16.0,fast,2024-04-20,0.8035585217242397,Saturday
T00141,FAST_FOOD,11,20,8.18,6,16.16321428636547,0,15.0,medium,2024-04-21,0.7432455295123177,Sunday
T00142,VEGAN,10,19,8.05,2,96.74160847457111,1,,medium,2024-04-22,0.8366256483176564,Monday
T00143,SOUP,18,15,9.85,4,112.36314305675172,1,,medium,2024-04-23,0.8469911494763329,Tuesday
T00144,SALAD,14,13,7.32,4,55.20601378049125,1,,medium,2024-04-24,0.7178354490250436,Wednesday
T00145,DESSERT,17,23,13.21,2,297.46128512500024,1,,slow,2024-04-25,1.1119843237874067,Thursday
T00146,CURRY,11,19,8.01,6,121.0031271472809,1,,slow,2024-04-26,0.8811250996084274,Friday
T00147,BURGER,14,6,5.44,6,57.4644421895736,1,,medium,2024-04-27,0.7310097754057334,Saturday
T00148,GRILL,20,19,5.67,6,54.107918925643474,1,,medium,2024-04-28,1.2763092404532934,Sunday
T00149,FAST_FOOD,14,18,11.48,5,71.30141067953268,1,,medium,2024-04-29,1.0726798885510052,Monday
T00150,TACO,14,20,10.52,3,67.33713882311847,1,,medium,2024-04-30,1.134575654709288,Tuesday
T00151,BURGER,16,18,5.45,4,111.80790952901397,1,,medium,2024-05-01,0.849451287597682,Wednesday
T00152,FAST_FOOD,12,25,10.74,3,84.23351104815461,1,,medium,2024-05-02,0.8149018742882228,Thursday
T00153,PIZZA,19,8,6.05,3,4.6499789467782024,0,22.0,fast,2024-05-03,0.9383436243897707,Friday
T00154,CAFE,7,4,11.83,2,71.20802076117442,1,,medium,2024-05-04,0.9090197162325382,Saturday
T00155,BURGER,14,19,4.09,2,111.41410080128344,1,,medium,2024-05-05,1.236497525005806,Sunday
T00156,SANDWICH,10,16,12.56,5,51.94569042908573,0,14.0,medium,2024-05-06,1.1363292813787382,Monday
T00157,CAFE,9,4,3.79,1,11.85749802592717,0,10.0,fast,2024-05-07,1.4811269489666061,Tuesday
T00158,BRUNCH,7,26,5.7,6,119.87865653861593,1,,medium,2024-05-08,1.1999376987398507,Wednesday
T00159,SOUP,15,22,14.59,3,196.28706153710638,1,,slow,2024-05-09,0.7820741674794534,Thursday
T00160,VEGAN,15,12,10.93,3,169.63029509102927,1,,slow,2024-05-10,1.2327414440341722,Friday
T00161,BREAKFAST,9,11,12.0,5,227.8996285270493,1,,slow,2024-05-11,0.8091456237834846,Saturday
T00162,VEGAN,15,5,12.04,0,23.91308001862373,0,15.0,medium,2024-05-12,1.0408846352993244,Sunday
T00163,SEAFOOD,17,12,6.44,4,46.96547930642025,1,,medium,2024-05-13,1.0169653580009341,Monday
T00164,BBQ,20,22,6.62,5,35.63773130230843,1,,medium,2024-05-14,1.1153082640123495,Tuesday
T00165,SANDWICH,10,15,4.53,2,155.67767192120098,1,,slow,2024-05-15,1.11767701880391,Wednesday
T00166,BAKERY,17,13,15.34,5,39.784419072128514,1,,medium,2024-05-16,0.9753951722910643,Thursday
T00167,BREAKFAST,7,10,12.46,4,19.21017804428569,0,10.0,medium,2024-05-17,0.9419193511105032,Friday
T00168,BURGER,10,7,8.79,6,105.89255597805968,1,,medium,2024-05-18,0.9849245697780893,Saturday
T00169,PASTA,15,17,8.14,6,81.32314782216336,1,,medium,2024-05-19,1.1774006536722617,Sunday
T00170,FINE_DINING,15,18,13.2,5,198.2941750511877,1,,slow,2024-05-20,0.6621256722188343,Monday
T00171,PASTA,11,18,11.26,3,132.53411685924422,1,,slow,2024-05-21,1.1252332865409684,Tuesday
T00172,BURGER,11,7,8.05,0,73.50006242295221,1,,medium,2024-05-22,0.5256895381604796,Wednesday
T00173,BRUNCH,7,9,9.62,3,6.102027662368006,0,11.0,fast,2024-05-23,0.7924253316751437,Thursday
T00174,SANDWICH,13,9,6.51,0,16.17883883751762,0,15.0,medium,2024-05-24,1.0508767696480856,Friday
T00175,TACO,10,13,10.79,6,34.96926551225749,0,14.0,medium,2024-05-25,1.171555695797528,Saturday
T00176,SALAD,14,9,13.03,1,37.76126943952194,1,,medium,2024-05-26,0.9404938574860922,Sunday
T00177,FAST_FOOD,14,20,11.29,5,45.06246551049228,1,,medium,2024-05-27,0.9380982736290623,Monday
T00178,PASTA,17,6,6.26,6,33.44691175061126,0,19.0,medium,2024-05-28,0.7664468750618747,Tuesday
T00179,BAKERY,13,13,11.75,6,120.28558836739734,1,,slow,2024-05-29,1.2511179852176937,Wednesday
T00180,BRUNCH,9,13,15.13,1,69.6050338238215,1,,medium,2024-05-30,0.7865647109744381,Thursday
T00181,DESSERT,10,28,11.9,6,161.68303682656318,1,,slow,2024-04-01,0.953229750235316,Monday
T00182,BRUNCH,6,16,6.31,4,1.5976010984506095,0,7.0,fast,2024-04-02,1.1417905466627774,Tuesday
T00183,BURGER,19,17,6.0,0,31.101891334346888,0,22.0,medium,2024-04-03,1.3790930999105118,Wednesday
T00184,TACO,10,20,13.7,3,74.11412831319944,0,14.0,medium,2024-04-04,0.9600855010684223,Thursday
T00185,CAFE,7,5,6.55,6,62.791720939657324,1,,medium,2024-04-05,1.2668937092982877,Friday
T00186,CAFE,6,4,7.1,3,16.483613434283722,0,7.0,medium,2024-04-06,0.6769261960191447,Saturday
T00187,SUSHI,14,26,10.8,0,41.32157156325087,1,,medium,2024-04-07,1.1573585959238895,Sunday
T00188,SUSHI,19,26,12.42,2,42.961671126002244,1,,medium,2024-04-08,1.119418355751076,Monday
T00189,BAKERY,15,6,10.53,5,9.799044001163251,0,18.0,fast,2024-04-09,0.8195602811705103,Tuesday
T00190,BRUNCH,7,17,10.27,0,84.99344597216003,1,,medium,2024-04-10,1.000198611467357,Wednesday
T00191,DESSERT,18,7,12.24,6,11.921622887671823,0,22.0,fast,2024-04-11,1.3026732744255536,Thursday
T00192,DESSERT,11,14,7.86,5,59.70529578865888,0,12.0,medium,2024-04-12,1.024119557681332,Friday
T00193,BURGER,16,15,11.16,6,23.675375667090588,1,,medium,2024-04-13,0.824341461931493,Saturday
T00194,PIZZA,19,4,11.05,5,21.68822191063168,0,19.0,medium,2024-04-14,1.0385938326346864,Sunday
T00195,SEAFOOD,17,25,10.61,5,136.67551812944865,1,,slow,2024-04-15,0.7722279699758257,Monday
T00196,BREAKFAST,7,19,7.31,3,35.00799623407214,0,7.0,medium,2024-04-16,0.8238614003802651,Tuesday
T00197,BREAKFAST,8,10,7.49,5,112.64670541892662,1,,medium,2024-04-17,0.5,Wednesday
T00198,BREAKFAST,8,11,11.33,1,16.238164643143243,0,11.0,medium,2024-04-18,1.018441858632586,Thursday
T00199,BREAKFAST,8,8,13.02,2,50.782757065574465,1,,medium,2024-04-19,1.0954665553978555,Friday
T00200,TACO,12,7,6.11,0,16.107096078182096,0,13.0,medium,2024-04-20,1.211953525583611,Saturday
